year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2012.0,3.0,2.0,14.0,110.0,0.0,1.0,1027.0,SE,1.79,11.0,0
2012.0,10.0,27.0,21.0,6.0,-11.0,15.0,1022.0,NW,67.94,0.0,0
2013.0,11.0,11.0,0.0,14.0,-12.0,1.0,1030.0,NW,1.79,0.0,0
2010.0,8.0,1.0,8.0,53.0,22.0,25.0,1009.0,NE,1.79,0.0,0
2011.0,11.0,19.0,19.0,10.0,-11.0,4.0,1026.0,NW,132.34,0.0,0
2014.0,3.0,14.0,21.0,52.0,-17.0,11.0,1014.0,SE,39.33,0.0,0
2013.0,4.0,27.0,11.0,45.0,0.0,21.0,1012.0,SE,11.17,0.0,0
2014.0,5.0,22.0,21.0,64.0,12.0,27.0,1007.0,SE,58.11,0.0,0
2010.0,5.0,5.0,19.0,14.0,0.0,18.0,1000.0,NW,84.04,0.0,0
2011.0,5.0,2.0,8.0,23.0,-1.0,19.0,1012.0,NW,6.71,0.0,0
2012.0,1.0,13.0,16.0,66.0,-13.0,4.0,1026.0,SE,7.15,0.0,0
2014.0,3.0,12.0,9.0,11.0,-21.0,7.0,1028.0,NW,33.52,0.0,0
2012.0,2.0,11.0,8.0,126.0,-16.0,-10.0,1028.0,NW,3.58,0.0,0
2010.0,5.0,29.0,6.0,230.0,15.0,17.0,1007.0,cv,1.78,0.0,0
2010.0,4.0,7.0,10.0,114.0,-5.0,12.0,1024.0,cv,1.79,0.0,0
2013.0,10.0,8.0,3.0,32.0,12.0,15.0,1023.0,cv,1.78,0.0,0
2010.0,7.0,2.0,18.0,15.0,13.0,36.0,998.0,cv,5.81,0.0,0
2010.0,2.0,3.0,19.0,87.0,-17.0,0.0,1027.0,NW,63.02,0.0,0
2011.0,9.0,5.0,22.0,41.0,16.0,19.0,1013.0,cv,0.45,0.0,0
2010.0,3.0,6.0,15.0,91.0,-13.0,2.0,1031.0,SE,4.02,0.0,0
2011.0,8.0,19.0,0.0,48.0,21.0,22.0,1012.0,SE,43.37,0.0,0
2011.0,11.0,18.0,14.0,53.0,1.0,16.0,1013.0,cv,0.89,0.0,0
2010.0,5.0,9.0,23.0,126.0,0.0,14.0,1008.0,SE,1.79,0.0,0
2011.0,7.0,17.0,1.0,63.0,21.0,22.0,1004.0,SE,1.79,0.0,0
2010.0,12.0,6.0,19.0,20.0,-20.0,4.0,1028.0,SE,4.02,0.0,0
2013.0,7.0,29.0,20.0,60.0,22.0,28.0,999.0,SE,6.26,0.0,0
2011.0,7.0,23.0,13.0,308.0,26.0,30.0,1003.0,cv,0.89,0.0,0
2012.0,7.0,6.0,3.0,53.0,20.0,22.0,1002.0,cv,2.23,0.0,0
2012.0,6.0,29.0,7.0,90.0,20.0,21.0,1005.0,SE,3.58,0.0,10
2010.0,2.0,7.0,7.0,88.0,-7.0,-6.0,1023.0,NW,1.78,0.0,0
2013.0,9.0,7.0,10.0,92.0,15.0,25.0,1018.0,NW,13.41,0.0,0
2014.0,8.0,6.0,4.0,60.0,20.0,22.0,1006.0,NW,2.68,0.0,0
2011.0,3.0,17.0,11.0,116.0,-6.0,10.0,1020.0,SE,3.13,0.0,0
2013.0,10.0,28.0,11.0,275.0,2.0,14.0,1019.0,NW,28.16,0.0,0
2013.0,12.0,12.0,20.0,23.0,-26.0,-5.0,1025.0,cv,0.89,0.0,0
2010.0,8.0,28.0,19.0,44.0,17.0,27.0,1008.0,SE,12.97,0.0,0
2010.0,9.0,8.0,1.0,102.0,16.0,18.0,1015.0,cv,4.01,0.0,0
2010.0,10.0,31.0,5.0,76.0,0.0,4.0,1025.0,NW,13.87,0.0,0
2013.0,9.0,1.0,4.0,39.0,12.0,16.0,1013.0,cv,0.89,0.0,0
2014.0,5.0,21.0,2.0,84.0,12.0,19.0,1006.0,SE,1.79,0.0,0
2013.0,10.0,16.0,14.0,29.0,-10.0,21.0,1023.0,cv,4.91,0.0,0
2010.0,6.0,26.0,12.0,160.0,17.0,30.0,1006.0,SE,4.92,0.0,0
2010.0,3.0,28.0,21.0,57.0,-8.0,9.0,1024.0,SE,32.64,0.0,0
2013.0,8.0,25.0,9.0,29.0,16.0,28.0,1009.0,NW,1.79,0.0,0
2012.0,4.0,10.0,0.0,81.0,7.0,18.0,1011.0,SE,64.39,0.0,0
2014.0,9.0,7.0,17.0,105.0,19.0,29.0,1005.0,SE,22.8,0.0,0
2013.0,4.0,2.0,17.0,130.0,-5.0,18.0,1012.0,SE,28.61,0.0,0
2011.0,9.0,15.0,15.0,164.0,18.0,26.0,1008.0,SE,1.79,0.0,0
2014.0,10.0,14.0,0.0,61.0,3.0,5.0,1023.0,cv,4.01,0.0,0
2011.0,12.0,27.0,20.0,271.0,-9.0,-5.0,1030.0,SE,0.89,0.0,0
2012.0,7.0,6.0,10.0,112.0,22.0,25.0,1003.0,SE,1.79,0.0,0
2011.0,11.0,1.0,16.0,288.0,12.0,15.0,1023.0,NW,3.13,0.0,0
2011.0,12.0,22.0,5.0,12.0,-17.0,-5.0,1034.0,NW,23.24,0.0,0
2011.0,5.0,10.0,4.0,20.0,7.0,15.0,1008.0,cv,1.78,0.0,0
2013.0,4.0,3.0,13.0,178.0,2.0,19.0,1011.0,SE,21.0,0.0,0
2011.0,11.0,24.0,0.0,91.0,-10.0,-1.0,1029.0,SE,1.79,0.0,0
2010.0,12.0,26.0,23.0,60.0,-16.0,-6.0,1013.0,cv,2.67,0.0,0
2014.0,10.0,10.0,12.0,328.0,15.0,21.0,1023.0,cv,0.89,0.0,0
2013.0,11.0,17.0,3.0,48.0,-8.0,-1.0,1023.0,cv,1.79,0.0,0
2013.0,7.0,28.0,12.0,23.0,16.0,34.0,1001.0,NW,3.13,0.0,0
2012.0,5.0,26.0,21.0,28.0,5.0,28.0,1002.0,SE,56.78,0.0,0
2014.0,3.0,6.0,20.0,29.0,-26.0,4.0,1028.0,SE,9.84,0.0,0
2011.0,1.0,4.0,13.0,85.0,-14.0,0.0,1026.0,cv,3.56,0.0,0
2014.0,11.0,2.0,18.0,11.0,-11.0,13.0,1022.0,NW,229.75,0.0,0
2010.0,10.0,19.0,3.0,45.0,6.0,7.0,1025.0,cv,1.78,0.0,0
2010.0,1.0,6.0,19.0,75.0,-22.0,-14.0,1034.0,cv,0.89,0.0,0
2012.0,10.0,13.0,14.0,6.0,6.0,11.0,1014.0,cv,34.71,0.0,0
2010.0,3.0,27.0,16.0,50.0,-10.0,10.0,1024.0,SE,3.13,0.0,0
2011.0,2.0,7.0,22.0,295.0,-10.0,-4.0,1013.0,cv,1.34,0.0,0
2010.0,4.0,21.0,17.0,26.0,2.0,13.0,1020.0,NW,11.62,0.0,0
2014.0,10.0,3.0,1.0,115.0,11.0,12.0,1017.0,cv,1.78,0.0,0
2013.0,1.0,24.0,21.0,27.0,-19.0,-4.0,1024.0,SE,1.79,0.0,0
2014.0,9.0,27.0,7.0,51.0,12.0,14.0,1017.0,NW,6.71,0.0,0
2012.0,6.0,25.0,11.0,80.0,20.0,25.0,1006.0,SE,4.92,0.0,0
2013.0,1.0,17.0,16.0,71.0,-18.0,3.0,1035.0,SE,4.92,0.0,0
2014.0,1.0,7.0,18.0,33.0,-16.0,4.0,1028.0,NW,4.92,0.0,0
2010.0,1.0,17.0,3.0,160.0,-14.0,-12.0,1031.0,NW,1.79,0.0,0
2012.0,10.0,20.0,5.0,214.0,4.0,5.0,1016.0,NW,8.05,0.0,0
2010.0,8.0,25.0,8.0,97.0,18.0,22.0,1015.0,NW,3.13,0.0,0
2013.0,3.0,25.0,10.0,126.0,-7.0,4.0,1024.0,cv,1.79,0.0,0
2012.0,3.0,28.0,5.0,5.0,-8.0,10.0,1026.0,cv,0.45,0.0,0
2013.0,3.0,15.0,2.0,205.0,-4.0,0.0,1023.0,NE,0.89,0.0,0
2011.0,3.0,13.0,7.0,339.0,-2.0,4.0,1010.0,NW,3.58,0.0,0
2012.0,2.0,8.0,23.0,22.0,-21.0,-7.0,1027.0,NW,3.13,0.0,0
2013.0,6.0,2.0,0.0,56.0,8.0,20.0,1008.0,SE,1.79,0.0,0
2013.0,8.0,25.0,7.0,31.0,17.0,23.0,1009.0,NW,10.74,0.0,0
2011.0,11.0,24.0,15.0,211.0,-7.0,2.0,1025.0,NE,3.58,0.0,0
2013.0,5.0,22.0,3.0,61.0,11.0,17.0,1007.0,cv,3.56,0.0,0
2012.0,7.0,9.0,5.0,92.0,23.0,24.0,1002.0,NE,0.89,0.0,9
2013.0,6.0,29.0,3.0,68.0,20.0,21.0,1002.0,SE,1.79,0.0,0
2014.0,11.0,8.0,22.0,92.0,-1.0,2.0,1027.0,SE,0.89,0.0,0
2014.0,11.0,24.0,21.0,80.0,-5.0,2.0,1026.0,cv,0.89,0.0,0
2010.0,8.0,17.0,6.0,158.0,19.0,22.0,1009.0,cv,1.78,0.0,0
2010.0,4.0,24.0,15.0,111.0,3.0,23.0,1014.0,SE,40.69,0.0,0
2011.0,2.0,15.0,20.0,301.0,-9.0,-5.0,1025.0,NE,4.47,0.0,0
2011.0,4.0,27.0,17.0,39.0,2.0,19.0,1009.0,SE,16.98,0.0,0
2013.0,2.0,15.0,0.0,48.0,-16.0,-4.0,1031.0,NW,11.17,0.0,0
2011.0,5.0,3.0,0.0,13.0,-9.0,15.0,1015.0,NW,128.3,0.0,0
2012.0,1.0,12.0,9.0,123.0,-14.0,-7.0,1027.0,NW,9.38,0.0,0
2012.0,12.0,11.0,14.0,115.0,-12.0,-1.0,1032.0,cv,1.78,0.0,0
2013.0,9.0,25.0,19.0,19.0,-2.0,20.0,1017.0,SE,28.61,0.0,0
2014.0,9.0,30.0,14.0,22.0,0.0,16.0,1025.0,SE,3.13,0.0,0
2014.0,7.0,17.0,4.0,128.0,20.0,23.0,1005.0,SE,1.79,0.0,0
2013.0,10.0,5.0,11.0,301.0,11.0,20.0,1020.0,SE,1.79,0.0,0
2012.0,2.0,10.0,12.0,23.0,-21.0,2.0,1030.0,cv,2.68,0.0,0
2012.0,8.0,21.0,22.0,25.0,15.0,19.0,1014.0,cv,0.89,0.0,0
2010.0,11.0,25.0,0.0,16.0,-13.0,-4.0,1029.0,NW,4.92,0.0,0
2014.0,2.0,11.0,23.0,177.0,-13.0,-7.0,1029.0,cv,0.89,0.0,0
2010.0,5.0,21.0,12.0,120.0,13.0,27.0,1008.0,SE,8.05,0.0,0
2013.0,11.0,29.0,0.0,46.0,-18.0,4.0,1024.0,NW,485.46,0.0,0
2012.0,9.0,4.0,12.0,7.0,5.0,26.0,1016.0,NW,33.08,0.0,0
2011.0,9.0,3.0,19.0,105.0,19.0,23.0,1013.0,SE,39.78,0.0,0
2013.0,4.0,6.0,3.0,6.0,-8.0,3.0,1021.0,NW,4.02,0.0,0
2011.0,3.0,28.0,14.0,36.0,-11.0,14.0,1026.0,cv,3.58,0.0,0
2011.0,5.0,25.0,22.0,62.0,10.0,21.0,1013.0,SE,1.79,0.0,0
2012.0,7.0,14.0,6.0,38.0,20.0,23.0,1004.0,cv,1.78,0.0,0
2013.0,7.0,23.0,1.0,71.0,20.0,25.0,1002.0,cv,2.67,0.0,0
2010.0,5.0,11.0,19.0,19.0,3.0,21.0,1014.0,NE,1.79,0.0,0
2013.0,9.0,24.0,10.0,11.0,2.0,17.0,1024.0,NW,15.19,0.0,0
2014.0,1.0,25.0,17.0,16.0,-24.0,4.0,1028.0,SE,0.89,0.0,0
2012.0,1.0,22.0,6.0,16.0,-26.0,-12.0,1037.0,NE,12.07,0.0,0
2011.0,2.0,19.0,17.0,153.0,-9.0,10.0,1022.0,SE,3.13,0.0,0
2013.0,5.0,28.0,7.0,99.0,17.0,19.0,1005.0,NW,1.79,0.0,2
2014.0,7.0,2.0,13.0,64.0,21.0,25.0,1003.0,cv,0.89,0.0,0
2010.0,7.0,16.0,19.0,161.0,23.0,29.0,1003.0,SE,22.8,0.0,0
2014.0,3.0,5.0,13.0,23.0,-25.0,8.0,1027.0,SE,12.07,0.0,0
2012.0,10.0,28.0,19.0,57.0,1.0,11.0,1025.0,SE,25.47,0.0,0
2012.0,3.0,4.0,6.0,132.0,-7.0,-4.0,1024.0,cv,0.89,0.0,0
2012.0,2.0,5.0,8.0,109.0,-15.0,-4.0,1020.0,NE,1.79,0.0,0
2012.0,8.0,27.0,13.0,47.0,21.0,28.0,1009.0,SE,5.37,0.0,0
2013.0,8.0,13.0,3.0,82.0,22.0,25.0,1006.0,SE,10.28,0.0,0
2010.0,2.0,27.0,4.0,31.0,-12.0,-1.0,1020.0,SE,47.35,0.0,0
2010.0,7.0,27.0,23.0,138.0,24.0,29.0,1002.0,SE,57.23,0.0,0
2012.0,5.0,1.0,11.0,192.0,14.0,22.0,1014.0,SE,8.5,0.0,0
2012.0,2.0,1.0,12.0,14.0,-26.0,-6.0,1036.0,NE,4.02,0.0,0
2012.0,11.0,25.0,5.0,329.0,-4.0,-1.0,1018.0,cv,0.89,0.0,0
2014.0,1.0,5.0,11.0,128.0,-12.0,5.0,1026.0,NW,46.05,0.0,0
2012.0,12.0,6.0,13.0,44.0,-17.0,-3.0,1020.0,NE,5.37,0.0,0
2010.0,8.0,19.0,21.0,137.0,22.0,25.0,1013.0,NE,0.89,0.0,0
2010.0,9.0,14.0,12.0,177.0,17.0,31.0,1014.0,cv,3.58,0.0,0
2011.0,3.0,31.0,16.0,179.0,3.0,21.0,1012.0,SE,3.13,0.0,0
2012.0,6.0,18.0,1.0,113.0,13.0,28.0,1001.0,SE,3.58,0.0,0
2010.0,4.0,18.0,15.0,248.0,6.0,19.0,1010.0,SE,3.13,0.0,0
2013.0,8.0,4.0,7.0,109.0,22.0,25.0,1001.0,NW,0.89,0.0,0
2013.0,3.0,31.0,8.0,155.0,2.0,4.0,1022.0,SE,70.2,0.0,0
2013.0,1.0,2.0,23.0,27.0,-26.0,-11.0,1046.0,NW,341.1,0.0,0
2012.0,10.0,1.0,1.0,60.0,9.0,11.0,1016.0,NW,0.89,0.0,0
2013.0,2.0,15.0,21.0,66.0,-10.0,-1.0,1026.0,SE,35.31,0.0,0
2013.0,11.0,27.0,7.0,7.0,-26.0,-4.0,1027.0,NW,176.12,0.0,0
2014.0,4.0,2.0,18.0,116.0,-1.0,18.0,1017.0,SE,25.92,0.0,0
2014.0,5.0,20.0,17.0,20.0,9.0,31.0,1002.0,SE,4.92,0.0,0
2013.0,11.0,19.0,3.0,14.0,-18.0,1.0,1027.0,NE,4.92,0.0,0
2010.0,2.0,18.0,5.0,70.0,-18.0,-9.0,1025.0,NW,0.89,0.0,0
2014.0,5.0,10.0,20.0,65.0,3.0,19.0,1015.0,SE,6.71,0.0,0
2010.0,3.0,25.0,4.0,51.0,-2.0,1.0,1027.0,SE,19.67,0.0,0
2013.0,6.0,5.0,19.0,225.0,17.0,19.0,1011.0,SE,1.79,0.0,0
2010.0,3.0,3.0,20.0,150.0,-5.0,3.0,1020.0,SE,3.58,0.0,0
2013.0,2.0,22.0,13.0,11.0,-23.0,5.0,1031.0,NW,7.15,0.0,0
2013.0,12.0,28.0,1.0,21.0,-18.0,-3.0,1027.0,NW,7.6,0.0,0
2010.0,7.0,1.0,12.0,121.0,22.0,24.0,1000.0,cv,0.89,0.0,4
2010.0,3.0,22.0,2.0,90.0,-3.0,6.0,1011.0,NE,0.89,0.0,0
2014.0,3.0,25.0,11.0,235.0,-1.0,19.0,1012.0,cv,1.78,0.0,0
2014.0,4.0,19.0,20.0,59.0,4.0,11.0,1018.0,SE,48.73,0.0,0
2012.0,4.0,4.0,5.0,30.0,-16.0,15.0,1009.0,NW,7.15,0.0,0
2010.0,6.0,23.0,13.0,42.0,10.0,30.0,1009.0,SE,11.17,0.0,0
2010.0,11.0,8.0,19.0,19.0,-11.0,7.0,1026.0,NW,72.42,0.0,0
2011.0,3.0,17.0,6.0,105.0,-9.0,-3.0,1021.0,NW,6.26,0.0,0
2014.0,8.0,13.0,23.0,21.0,17.0,18.0,1009.0,NE,0.89,0.0,0
2014.0,11.0,13.0,16.0,35.0,-15.0,12.0,1022.0,NW,39.34,0.0,0
2012.0,3.0,29.0,16.0,23.0,-11.0,22.0,1011.0,NW,60.35,0.0,0
2012.0,10.0,30.0,14.0,37.0,-8.0,12.0,1020.0,SE,27.27,0.0,0
2010.0,11.0,18.0,13.0,307.0,1.0,9.0,1018.0,SE,1.79,0.0,0
2012.0,9.0,23.0,3.0,91.0,15.0,16.0,1013.0,NE,0.89,0.0,0
2014.0,5.0,15.0,20.0,95.0,4.0,26.0,999.0,SE,38.88,0.0,0
2011.0,2.0,7.0,3.0,110.0,-9.0,-3.0,1019.0,cv,1.78,0.0,0
2011.0,7.0,11.0,16.0,122.0,21.0,32.0,1006.0,SE,16.98,0.0,0
2012.0,7.0,17.0,4.0,80.0,21.0,24.0,1009.0,SE,8.94,0.0,0
2013.0,8.0,18.0,4.0,15.0,16.0,21.0,1007.0,NE,1.79,0.0,0
2014.0,1.0,6.0,21.0,177.0,-6.0,-1.0,1025.0,SE,1.78,0.0,0
2013.0,6.0,3.0,11.0,127.0,12.0,30.0,1005.0,cv,1.79,0.0,0
2012.0,8.0,28.0,6.0,83.0,22.0,22.0,1006.0,NW,1.79,0.0,0
2010.0,6.0,13.0,13.0,143.0,19.0,27.0,1004.0,SE,41.13,0.0,0
2014.0,11.0,28.0,2.0,49.0,-9.0,3.0,1022.0,NW,7.6,0.0,0
2011.0,9.0,11.0,16.0,71.0,14.0,22.0,1017.0,SE,3.58,0.0,0
2013.0,12.0,2.0,19.0,190.0,-11.0,1.0,1018.0,NE,0.89,0.0,0
2012.0,9.0,8.0,12.0,34.0,17.0,27.0,1015.0,cv,1.78,0.0,0
2012.0,2.0,9.0,22.0,57.0,-19.0,-5.0,1027.0,NW,9.39,0.0,0
2012.0,8.0,6.0,13.0,63.0,24.0,31.0,1009.0,SE,5.81,0.0,0
2014.0,3.0,6.0,4.0,9.0,-24.0,0.0,1030.0,NW,29.95,0.0,0
2014.0,4.0,23.0,3.0,98.0,10.0,17.0,1010.0,SE,64.37,0.0,0
2010.0,5.0,12.0,8.0,51.0,8.0,16.0,1020.0,SE,1.79,0.0,0
2011.0,8.0,20.0,14.0,99.0,20.0,32.0,1011.0,SE,6.71,0.0,0
2010.0,11.0,24.0,14.0,16.0,-17.0,6.0,1025.0,NW,73.32,0.0,0
2014.0,1.0,29.0,20.0,226.0,-9.0,-3.0,1013.0,NW,1.79,0.0,0
2013.0,12.0,9.0,14.0,12.0,-19.0,6.0,1022.0,NW,205.18,0.0,0
2013.0,6.0,18.0,16.0,33.0,12.0,33.0,994.0,SE,33.53,0.0,0
2011.0,12.0,7.0,11.0,27.0,-8.0,4.0,1034.0,NW,12.97,0.0,0
2012.0,4.0,16.0,15.0,23.0,-10.0,22.0,1014.0,SE,7.6,0.0,0
2011.0,1.0,6.0,11.0,13.0,-19.0,-4.0,1040.0,NW,350.45,0.0,0
2012.0,3.0,21.0,1.0,202.0,1.0,4.0,1024.0,SE,45.59,0.0,0
2012.0,10.0,10.0,0.0,2.0,-1.0,15.0,1020.0,NW,144.38,0.0,0
2011.0,8.0,18.0,11.0,8.0,16.0,28.0,1011.0,cv,1.79,0.0,0
2012.0,9.0,21.0,20.0,92.0,14.0,23.0,1011.0,SE,30.85,0.0,0
2011.0,6.0,6.0,0.0,75.0,14.0,25.0,1004.0,SE,3.58,0.0,0
2010.0,10.0,22.0,21.0,187.0,10.0,12.0,1020.0,cv,0.89,0.0,0
2013.0,4.0,7.0,4.0,57.0,-3.0,3.0,1010.0,SE,38.45,0.0,0
2012.0,7.0,4.0,3.0,60.0,17.0,26.0,1000.0,SE,35.33,0.0,0
2013.0,11.0,8.0,15.0,164.0,-3.0,14.0,1019.0,cv,0.89,0.0,0
2013.0,3.0,26.0,10.0,217.0,0.0,7.0,1016.0,SE,6.71,0.0,0
2010.0,5.0,23.0,3.0,150.0,13.0,18.0,1003.0,SE,2.68,0.0,0
2011.0,9.0,29.0,20.0,24.0,1.0,16.0,1020.0,NW,114.45,0.0,0
2014.0,12.0,20.0,19.0,10.0,-18.0,0.0,1030.0,NW,282.96,0.0,0
2011.0,12.0,31.0,4.0,137.0,-10.0,-9.0,1029.0,NW,18.33,0.0,0
2014.0,10.0,24.0,17.0,323.0,12.0,15.0,1010.0,SE,6.26,0.0,0
2013.0,10.0,4.0,3.0,55.0,11.0,14.0,1015.0,cv,1.34,0.0,0
2012.0,2.0,4.0,9.0,21.0,-22.0,-5.0,1029.0,NE,20.56,0.0,0
2014.0,11.0,16.0,9.0,256.0,-1.0,5.0,1026.0,NW,2.68,0.0,0
2014.0,12.0,29.0,22.0,164.0,-12.0,-3.0,1015.0,NE,3.13,0.0,0
2014.0,5.0,30.0,4.0,113.0,11.0,22.0,1004.0,NW,3.58,0.0,0
2014.0,4.0,18.0,14.0,158.0,11.0,20.0,1019.0,SE,9.39,0.0,0
2011.0,12.0,5.0,13.0,269.0,-1.0,-1.0,1031.0,cv,1.78,0.0,0
2012.0,7.0,22.0,12.0,8.0,17.0,32.0,999.0,NW,29.95,0.0,0
2012.0,10.0,22.0,11.0,8.0,-1.0,16.0,1018.0,NW,22.8,0.0,0
2010.0,2.0,1.0,5.0,68.0,-9.0,-5.0,1027.0,cv,0.89,0.0,0
2013.0,9.0,23.0,21.0,23.0,8.0,11.0,1022.0,NW,1.79,0.0,0
2012.0,5.0,8.0,19.0,57.0,7.0,26.0,1007.0,SE,12.07,0.0,0
2014.0,1.0,21.0,11.0,24.0,-23.0,2.0,1035.0,NW,6.26,0.0,0
2010.0,6.0,18.0,18.0,95.0,19.0,25.0,1002.0,SE,12.07,0.0,0
2011.0,10.0,14.0,10.0,6.0,0.0,19.0,1012.0,NW,28.62,0.0,0
2012.0,9.0,9.0,10.0,153.0,19.0,22.0,1016.0,cv,1.78,0.0,0
2011.0,2.0,17.0,12.0,104.0,-8.0,5.0,1026.0,NW,3.13,0.0,0
2011.0,1.0,31.0,23.0,55.0,-18.0,-3.0,1025.0,NW,77.77,0.0,0
2013.0,6.0,27.0,21.0,103.0,22.0,28.0,998.0,SE,1.79,0.0,0
2012.0,10.0,12.0,13.0,132.0,6.0,11.0,1014.0,cv,12.46,0.0,0
2011.0,6.0,20.0,5.0,230.0,18.0,20.0,1006.0,NE,0.89,0.0,0
2014.0,1.0,28.0,20.0,71.0,-10.0,1.0,1025.0,SE,44.7,0.0,0
2013.0,7.0,9.0,20.0,40.0,22.0,23.0,1003.0,cv,1.78,0.0,0
2011.0,2.0,4.0,9.0,86.0,-17.0,0.0,1022.0,NW,21.91,0.0,0
2014.0,8.0,19.0,10.0,97.0,19.0,29.0,1013.0,cv,0.89,0.0,0
2013.0,11.0,25.0,3.0,19.0,-13.0,4.0,1015.0,NW,67.06,0.0,0
2013.0,7.0,29.0,18.0,40.0,23.0,30.0,998.0,SE,2.68,0.0,0
2012.0,3.0,21.0,13.0,327.0,2.0,10.0,1018.0,cv,3.56,0.0,0
2011.0,6.0,24.0,8.0,8.0,17.0,19.0,1009.0,NW,26.82,0.0,0
2014.0,8.0,27.0,14.0,48.0,11.0,34.0,1012.0,SE,4.02,0.0,0
2014.0,6.0,17.0,12.0,49.0,19.0,24.0,1002.0,SE,3.58,0.0,0
2010.0,7.0,1.0,17.0,28.0,19.0,23.0,1000.0,NE,7.15,0.0,0
2010.0,6.0,12.0,2.0,160.0,17.0,20.0,1009.0,SE,4.47,0.0,0
2011.0,2.0,15.0,21.0,298.0,-8.0,-6.0,1025.0,NE,5.36,0.0,0
2014.0,6.0,20.0,7.0,63.0,18.0,19.0,1008.0,NW,3.13,0.0,7
2011.0,12.0,13.0,3.0,100.0,-4.0,-1.0,1028.0,cv,0.89,0.0,0
2014.0,7.0,5.0,5.0,152.0,21.0,23.0,1007.0,SE,1.79,0.0,0
2014.0,9.0,4.0,9.0,48.0,15.0,24.0,1006.0,cv,0.89,0.0,0
2010.0,10.0,17.0,12.0,40.0,-5.0,9.0,1030.0,SE,97.44,0.0,0
2010.0,7.0,20.0,4.0,58.0,19.0,22.0,1003.0,NW,4.91,0.0,0
2012.0,4.0,20.0,12.0,194.0,12.0,14.0,1017.0,SE,20.55,0.0,0
2010.0,6.0,21.0,10.0,64.0,15.0,25.0,1005.0,SE,5.37,0.0,0
2010.0,12.0,19.0,1.0,485.0,-10.0,-5.0,1015.0,cv,0.89,0.0,0
2011.0,8.0,14.0,19.0,128.0,25.0,25.0,1002.0,SE,3.13,0.0,1
2012.0,5.0,6.0,14.0,96.0,10.0,28.0,1004.0,SE,15.2,0.0,0
2013.0,12.0,9.0,16.0,10.0,-19.0,6.0,1022.0,NW,220.38,0.0,0
2011.0,6.0,10.0,11.0,130.0,18.0,30.0,1000.0,SE,3.58,0.0,0
2012.0,4.0,22.0,11.0,160.0,10.0,18.0,1004.0,cv,1.78,0.0,0
2014.0,9.0,10.0,14.0,36.0,13.0,28.0,1014.0,SE,10.73,0.0,0
2010.0,3.0,17.0,21.0,67.0,-11.0,1.0,1026.0,cv,0.45,0.0,0
2013.0,5.0,26.0,3.0,120.0,17.0,20.0,1008.0,cv,2.67,0.0,0
2012.0,8.0,28.0,17.0,56.0,17.0,34.0,998.0,NW,3.13,0.0,0
2010.0,10.0,16.0,20.0,49.0,6.0,13.0,1022.0,SE,44.24,0.0,0
2012.0,9.0,6.0,3.0,55.0,13.0,15.0,1018.0,NE,1.79,0.0,0
2013.0,10.0,22.0,9.0,182.0,4.0,10.0,1025.0,cv,0.89,0.0,0
2011.0,12.0,22.0,10.0,31.0,-18.0,0.0,1035.0,NW,47.38,0.0,0
2010.0,12.0,15.0,20.0,43.0,-22.0,-6.0,1027.0,SE,8.04,0.0,0
2014.0,7.0,30.0,10.0,151.0,21.0,25.0,1006.0,SE,1.79,0.0,0
2011.0,3.0,22.0,21.0,41.0,-19.0,5.0,1026.0,NW,84.05,0.0,0
2011.0,12.0,9.0,21.0,17.0,-16.0,-2.0,1034.0,NW,82.7,0.0,0
2013.0,9.0,13.0,12.0,88.0,17.0,20.0,1006.0,SE,23.71,0.0,0
2013.0,8.0,9.0,6.0,29.0,18.0,22.0,1001.0,NW,25.93,0.0,0
2010.0,1.0,8.0,2.0,275.0,-20.0,-16.0,1031.0,NE,0.89,0.0,0
2010.0,5.0,13.0,7.0,78.0,6.0,14.0,1020.0,SE,1.79,0.0,0
2011.0,8.0,4.0,14.0,109.0,23.0,32.0,1004.0,SE,3.58,0.0,0
2014.0,12.0,20.0,4.0,11.0,-18.0,-4.0,1031.0,NW,207.41,0.0,0
2011.0,12.0,29.0,5.0,42.0,-11.0,-5.0,1038.0,SE,4.92,0.0,0
2013.0,10.0,26.0,7.0,39.0,-3.0,3.0,1025.0,NW,28.61,0.0,0
2014.0,7.0,12.0,4.0,12.0,11.0,26.0,1003.0,NE,9.83,0.0,0
2014.0,11.0,19.0,10.0,320.0,-2.0,4.0,1025.0,cv,0.89,0.0,0
2010.0,7.0,10.0,23.0,72.0,19.0,22.0,1005.0,SE,23.7,0.0,1
2010.0,5.0,13.0,21.0,64.0,5.0,20.0,1017.0,SE,33.52,0.0,0
2013.0,8.0,12.0,12.0,47.0,22.0,29.0,1005.0,SE,38.46,0.0,0
2014.0,2.0,1.0,10.0,178.0,-7.0,3.0,1018.0,NW,20.57,0.0,0
2013.0,11.0,9.0,10.0,179.0,-1.0,11.0,1022.0,NW,13.85,0.0,0
2012.0,2.0,26.0,8.0,35.0,-15.0,-2.0,1031.0,NW,3.13,0.0,0
2010.0,3.0,3.0,23.0,134.0,-6.0,2.0,1020.0,SE,1.79,0.0,0
2014.0,8.0,30.0,4.0,151.0,20.0,21.0,1016.0,cv,2.67,0.0,0
2014.0,4.0,7.0,11.0,97.0,-1.0,20.0,1014.0,cv,3.56,0.0,0
