age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,predclass
29.0,Private,HS-grad,9.0,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
26.0,Private,HS-grad,9.0,Never-married,Sales,Not-in-family,Black,Male,0,0,40.0,United-States,<=50K
36.0,Self-emp-inc,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,57.0,United-States,<=50K
27.0,Private,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48.0,United-States,<=50K
66.0,Self-emp-inc,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,1825,10.0,United-States,>50K
21.0,Private,HS-grad,9.0,Never-married,Sales,Other-relative,White,Male,0,0,45.0,United-States,<=50K
40.0,State-gov,Some-college,10.0,Divorced,Sales,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
27.0,Private,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0,0,24.0,United-States,<=50K
36.0,Private,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,40.0,United-States,>50K
25.0,Private,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,43.0,United-States,<=50K
57.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48.0,United-States,>50K
32.0,Private,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0,1876,60.0,United-States,<=50K
31.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1573,40.0,United-States,<=50K
61.0,Private,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40.0,United-States,<=50K
50.0,Private,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,<=50K
24.0,Federal-gov,Some-college,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40.0,United-States,<=50K
55.0,Private,9th,5.0,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,23.0,United-States,<=50K
25.0,Private,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,32.0,United-States,<=50K
22.0,Private,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0,0,42.0,United-States,<=50K
24.0,Private,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0,0,40.0,United-States,>50K
42.0,Private,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
24.0,Local-gov,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,72.0,United-States,>50K
55.0,Self-emp-inc,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0,0,50.0,United-States,>50K
40.0,Private,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,60.0,United-States,>50K
23.0,Private,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0,0,20.0,United-States,<=50K
31.0,Private,Some-college,10.0,Divorced,Craft-repair,Unmarried,White,Female,0,0,20.0,United-States,<=50K
32.0,Private,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40.0,United-States,<=50K
49.0,Private,HS-grad,9.0,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,42.0,United-States,<=50K
31.0,Private,Bachelors,13.0,Widowed,Sales,Unmarried,White,Female,0,1380,40.0,Cuba,<=50K
49.0,Self-emp-not-inc,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60.0,Scotland,>50K
29.0,Private,HS-grad,9.0,Never-married,Other-service,Other-relative,Black,Female,0,0,52.0,United-States,<=50K
55.0,State-gov,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,38.0,United-States,>50K
34.0,Private,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,>50K
19.0,Private,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25.0,United-States,<=50K
19.0,Private,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Male,0,0,10.0,United-States,<=50K
50.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,1980,40.0,United-States,<=50K
63.0,Local-gov,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40.0,Cuba,<=50K
64.0,Private,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20.0,United-States,<=50K
41.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
24.0,Private,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,20.0,United-States,<=50K
42.0,Private,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60.0,United-States,<=50K
43.0,Private,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,50.0,United-States,>50K
29.0,Private,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,46.0,United-States,>50K
41.0,Private,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,80.0,United-States,>50K
20.0,Private,HS-grad,9.0,Never-married,Sales,Own-child,Black,Female,0,0,35.0,United-States,<=50K
33.0,Private,12th,8.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40.0,United-States,<=50K
26.0,Private,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20.0,United-States,<=50K
67.0,Self-emp-inc,12th,8.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20.0,United-States,<=50K
41.0,Private,Assoc-voc,11.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30.0,United-States,<=50K
43.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
47.0,Local-gov,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35.0,United-States,>50K
44.0,Federal-gov,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40.0,United-States,<=50K
41.0,Federal-gov,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,United-States,>50K
37.0,Self-emp-not-inc,Bachelors,13.0,Never-married,Protective-serv,Not-in-family,White,Male,0,0,55.0,United-States,>50K
55.0,Local-gov,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40.0,United-States,>50K
33.0,Private,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40.0,United-States,<=50K
35.0,Private,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45.0,United-States,<=50K
44.0,Private,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,60.0,United-States,>50K
52.0,State-gov,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40.0,United-States,<=50K
43.0,Private,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40.0,United-States,<=50K
34.0,Private,HS-grad,9.0,Divorced,Adm-clerical,Own-child,White,Male,0,0,40.0,United-States,<=50K
59.0,Private,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60.0,United-States,>50K
20.0,Private,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0,0,50.0,United-States,<=50K
80.0,Private,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35.0,United-States,>50K
24.0,Private,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40.0,United-States,<=50K
33.0,Self-emp-not-inc,1st-4th,2.0,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40.0,Mexico,<=50K
34.0,Private,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
25.0,Private,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,4416,0,42.0,United-States,<=50K
55.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
52.0,Private,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,United-States,>50K
33.0,Private,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,48.0,United-States,>50K
31.0,Local-gov,Assoc-acdm,12.0,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,40.0,United-States,<=50K
27.0,Private,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
43.0,Private,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60.0,United-States,>50K
39.0,Private,Bachelors,13.0,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45.0,United-States,<=50K
50.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60.0,United-States,<=50K
47.0,Private,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0,0,45.0,United-States,<=50K
39.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30.0,United-States,<=50K
22.0,Private,Some-college,10.0,Never-married,Tech-support,Own-child,White,Male,0,0,40.0,United-States,<=50K
30.0,Local-gov,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0,0,15.0,United-States,<=50K
44.0,Private,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40.0,United-States,<=50K
24.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65.0,United-States,<=50K
53.0,Local-gov,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50.0,United-States,<=50K
41.0,Private,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45.0,United-States,<=50K
20.0,Private,12th,8.0,Divorced,Other-service,Not-in-family,White,Female,0,0,10.0,United-States,<=50K
45.0,Private,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
50.0,Local-gov,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40.0,United-States,<=50K
56.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,40.0,United-States,<=50K
34.0,Private,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,27828,0,40.0,United-States,>50K
22.0,Private,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,Female,0,0,46.0,United-States,<=50K
38.0,Private,12th,8.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
22.0,Private,10th,6.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30.0,United-States,<=50K
46.0,Private,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,50.0,United-States,<=50K
47.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48.0,Italy,>50K
20.0,Private,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
40.0,Private,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50.0,United-States,<=50K
51.0,Private,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,7298,0,40.0,El-Salvador,>50K
31.0,Private,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,72.0,United-States,>50K
34.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,60.0,United-States,<=50K
30.0,Private,Assoc-acdm,12.0,Separated,Other-service,Unmarried,White,Female,0,0,40.0,United-States,<=50K
32.0,Federal-gov,HS-grad,9.0,Never-married,Other-service,Own-child,Black,Male,0,0,40.0,United-States,<=50K
43.0,Private,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,45.0,United-States,<=50K
50.0,State-gov,Bachelors,13.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,6849,0,40.0,United-States,<=50K
34.0,Private,Assoc-voc,11.0,Divorced,Tech-support,Not-in-family,White,Female,0,0,64.0,United-States,<=50K
62.0,Federal-gov,Masters,14.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40.0,Italy,>50K
46.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,60.0,United-States,>50K
42.0,Local-gov,Some-college,10.0,Divorced,Transport-moving,Not-in-family,White,Male,0,0,65.0,United-States,>50K
29.0,Private,Some-college,10.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,35.0,United-States,<=50K
45.0,State-gov,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40.0,United-States,>50K
23.0,Local-gov,Bachelors,13.0,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,0,0,30.0,United-States,<=50K
49.0,Private,1st-4th,2.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,Portugal,<=50K
30.0,Private,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
27.0,Private,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,15.0,United-States,<=50K
53.0,Private,Bachelors,13.0,Divorced,Tech-support,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
43.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,60.0,United-States,>50K
27.0,Private,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,40.0,United-States,<=50K
29.0,Private,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40.0,United-States,<=50K
30.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
22.0,Private,Assoc-acdm,12.0,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55.0,United-States,<=50K
17.0,Private,7th-8th,4.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45.0,United-States,<=50K
28.0,Private,Assoc-voc,11.0,Never-married,Tech-support,Own-child,White,Female,0,0,38.0,United-States,<=50K
61.0,Private,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
32.0,Private,Some-college,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0,0,36.0,Puerto-Rico,<=50K
33.0,Self-emp-not-inc,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50.0,United-States,>50K
34.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50.0,United-States,<=50K
37.0,Private,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,52.0,United-States,<=50K
17.0,Private,11th,7.0,Never-married,Sales,Unmarried,White,Female,0,0,12.0,Poland,<=50K
30.0,Private,HS-grad,9.0,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,40.0,South,<=50K
43.0,Private,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,1741,40.0,United-States,<=50K
29.0,Private,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
51.0,Private,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Male,0,0,45.0,Scotland,<=50K
49.0,Private,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
38.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55.0,United-States,>50K
53.0,Private,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35.0,United-States,<=50K
26.0,Private,Bachelors,13.0,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
36.0,State-gov,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
50.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,55.0,United-States,>50K
28.0,Private,Assoc-acdm,12.0,Never-married,Transport-moving,Own-child,White,Male,0,0,60.0,United-States,<=50K
50.0,Private,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40.0,Philippines,>50K
37.0,Private,HS-grad,9.0,Divorced,Other-service,Other-relative,White,Female,0,0,50.0,Peru,<=50K
41.0,Self-emp-not-inc,Assoc-voc,11.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45.0,United-States,<=50K
25.0,Self-emp-not-inc,9th,5.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,15.0,United-States,<=50K
24.0,Private,Bachelors,13.0,Never-married,Sales,Own-child,White,Female,0,0,40.0,United-States,<=50K
63.0,Self-emp-inc,Bachelors,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40.0,United-States,>50K
45.0,Private,HS-grad,9.0,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40.0,United-States,<=50K
51.0,Private,Masters,14.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1977,40.0,United-States,>50K
30.0,Federal-gov,Bachelors,13.0,Never-married,Protective-serv,Not-in-family,White,Female,0,0,60.0,United-States,>50K
26.0,Private,Some-college,10.0,Married-civ-spouse,Sales,Wife,White,Female,0,0,40.0,United-States,<=50K
21.0,Self-emp-not-inc,Some-college,10.0,Never-married,Farming-fishing,Own-child,White,Male,0,0,40.0,United-States,<=50K
52.0,Federal-gov,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,40.0,United-States,>50K
31.0,Private,Bachelors,13.0,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,99999,0,70.0,United-States,>50K
42.0,Private,HS-grad,9.0,Widowed,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0,40.0,United-States,<=50K
40.0,State-gov,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60.0,United-States,>50K
59.0,Federal-gov,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
37.0,Local-gov,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45.0,United-States,>50K
40.0,State-gov,Bachelors,13.0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
27.0,Private,11th,7.0,Never-married,Exec-managerial,Unmarried,White,Female,0,0,45.0,United-States,<=50K
57.0,Private,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0,0,40.0,United-States,<=50K
19.0,Private,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0,0,20.0,United-States,<=50K
56.0,Private,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40.0,United-States,>50K
45.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45.0,United-States,>50K
48.0,Private,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,45.0,United-States,<=50K
24.0,Private,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0,0,20.0,United-States,<=50K
43.0,Federal-gov,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,40.0,United-States,<=50K
19.0,Private,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0,0,28.0,United-States,<=50K
40.0,Private,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,4386,0,50.0,United-States,<=50K
71.0,Private,9th,5.0,Divorced,Priv-house-serv,Not-in-family,Black,Female,0,0,6.0,United-States,<=50K
23.0,Self-emp-not-inc,Assoc-acdm,12.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30.0,United-States,<=50K
21.0,Private,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
34.0,Local-gov,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40.0,United-States,<=50K
26.0,Private,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0,0,15.0,United-States,<=50K
33.0,Private,Bachelors,13.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,2001,40.0,United-States,<=50K
61.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,United-States,<=50K
28.0,Private,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Male,594,0,50.0,Germany,<=50K
43.0,Private,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60.0,United-States,>50K
36.0,Private,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40.0,United-States,<=50K
61.0,Local-gov,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,48.0,United-States,<=50K
18.0,Private,11th,7.0,Never-married,Other-service,Own-child,White,Male,0,0,16.0,United-States,<=50K
22.0,Private,HS-grad,9.0,Never-married,Other-service,Unmarried,White,Female,0,0,40.0,United-States,<=50K
23.0,Private,Assoc-acdm,12.0,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40.0,Puerto-Rico,<=50K
29.0,Private,Some-college,10.0,Never-married,Sales,Not-in-family,Black,Male,0,0,55.0,Outlying-US(Guam-USVI-etc),<=50K
55.0,Private,11th,7.0,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40.0,United-States,<=50K
38.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43.0,United-States,<=50K
37.0,Private,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46.0,United-States,>50K
23.0,Local-gov,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40.0,United-States,<=50K
58.0,Private,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,20.0,United-States,<=50K
31.0,Private,HS-grad,9.0,Never-married,Other-service,Unmarried,White,Female,0,0,40.0,Mexico,<=50K
17.0,Private,10th,6.0,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
45.0,Private,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0,0,30.0,United-States,<=50K
26.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,Mexico,<=50K
63.0,Self-emp-inc,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,70.0,United-States,>50K
21.0,Private,10th,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50.0,United-States,<=50K
41.0,Private,12th,8.0,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40.0,United-States,<=50K
41.0,Private,Assoc-voc,11.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45.0,United-States,<=50K
21.0,Private,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0,0,35.0,United-States,<=50K
49.0,Private,9th,5.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
33.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40.0,United-States,<=50K
46.0,Private,11th,7.0,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,0,40.0,United-States,<=50K
31.0,Private,Some-college,10.0,Widowed,Exec-managerial,Unmarried,White,Female,0,0,30.0,United-States,<=50K
38.0,Private,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2042,40.0,United-States,<=50K
56.0,Private,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50.0,United-States,<=50K
32.0,Private,1st-4th,2.0,Never-married,Craft-repair,Not-in-family,White,Male,3674,0,40.0,Guatemala,<=50K
63.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,10566,0,45.0,United-States,<=50K
38.0,Private,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,7298,0,40.0,United-States,>50K
50.0,Private,Assoc-voc,11.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45.0,United-States,<=50K
37.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
19.0,Private,Some-college,10.0,Separated,Sales,Unmarried,White,Female,0,0,25.0,United-States,<=50K
20.0,Private,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
31.0,Local-gov,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40.0,United-States,<=50K
49.0,Self-emp-inc,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45.0,United-States,>50K
54.0,Self-emp-not-inc,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,50.0,United-States,<=50K
41.0,Private,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60.0,United-States,>50K
18.0,Private,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0,0,20.0,United-States,<=50K
25.0,Private,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45.0,United-States,<=50K
23.0,State-gov,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,0,0,22.0,United-States,<=50K
37.0,Private,9th,5.0,Separated,Priv-house-serv,Unmarried,White,Female,0,0,16.0,Mexico,<=50K
38.0,Self-emp-not-inc,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40.0,United-States,<=50K
30.0,Private,HS-grad,9.0,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,35.0,Puerto-Rico,<=50K
23.0,Private,9th,5.0,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,20.0,Philippines,<=50K
20.0,Private,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0,0,40.0,United-States,<=50K
58.0,State-gov,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,United-States,<=50K
44.0,Private,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,United-States,<=50K
36.0,Private,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,4101,0,40.0,United-States,<=50K
50.0,Private,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60.0,United-States,<=50K
40.0,Private,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,44.0,United-States,>50K
32.0,Private,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,55.0,United-States,>50K
49.0,Private,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,<=50K
20.0,State-gov,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
28.0,State-gov,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,40.0,United-States,<=50K
37.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45.0,United-States,<=50K
50.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
17.0,Private,7th-8th,4.0,Never-married,Farming-fishing,Other-relative,Other,Male,0,0,40.0,Mexico,<=50K
